funcPK,equipePK,dataPK,cargoPK,salario,quantidadeLancamentos
19,2,917,223,1778.26,1
94,1,917,394,2505.1,1
26,2,917,350,9162.46,1
55,2,917,313,3215.53,1
29,1,917,62,4128.44,1
181,1,917,249,11082.75,1
118,1,917,169,1741.33,1
174,1,917,183,14734.1,1
141,1,917,63,10162.84,1
188,1,917,386,14995.02,1
112,2,917,419,4320.96,1
34,1,917,16,1633.22,1
69,1,917,68,4256.5,1
62,1,917,422,5297.77,1
190,2,917,254,4083.85,1
17,2,917,2,5161.85,1
10,2,917,395,5545.2,1
199,2,917,116,4703.6,1
76,1,917,383,4875.68,1
106,2,917,234,9611.98,1
179,1,917,12,21059.63,1
111,2,917,396,10078.44,1
43,1,917,74,10589.74,1
173,2,917,53,6579.73,1
183,2,917,240,23969.94,1
53,2,917,229,3635.55,1
42,1,917,177,12777.09,1
116,2,917,343,5859.58,1
30,2,917,408,17965.17,1
66,1,917,115,3051.27,1
35,2,917,412,1793.43,1
195,2,917,306,14363.61,1
104,2,917,36,14184.62,1
73,1,917,163,2068.1,1
48,1,917,270,14992.14,1
33,1,917,27,9169.9,1
135,5,917,94,1797.28,1
184,3,917,69,10199.72,1
196,3,917,125,4478.12,1
78,5,917,427,1818.43,1
20,5,917,10,1997.42,1
88,3,917,87,11291.45,1
39,3,917,52,4182.55,1
22,3,917,176,4171.08,1
79,4,917,142,2581.24,1
37,5,917,323,4496.08,1
152,3,917,380,4052.34,1
67,5,917,40,1678.4,1
192,3,917,324,19049.82,1
97,3,917,137,7795.87,1
120,5,917,303,9841.55,1
122,4,917,328,1580.93,1
74,4,917,334,1984.86,1
137,4,917,17,12079.93,1
4,5,917,3,10498.14,1
110,3,917,422,10081.19,1
160,4,917,54,12717.71,1
40,4,917,473,6637.9,1
121,3,917,181,1707.51,1
149,5,917,171,17351.46,1
90,5,917,11,8180.52,1
189,5,917,416,6686.45,1
36,3,917,13,3334.71,1
156,3,917,419,5960.95,1
11,3,917,8,6907.06,1
89,3,917,149,7338.25,1
185,3,917,146,5560.16,1
169,3,917,471,10260.88,1
15,3,917,335,4543.46,1
168,5,917,252,14688.97,1
56,4,917,414,11613.92,1
198,3,917,80,4695.24,1
59,5,917,50,5383.27,1
6,5,917,44,5171.52,1
178,4,917,330,26470.39,1
64,5,917,257,4420.97,1
146,5,917,479,8654.24,1
58,4,917,248,11131.02,1
140,3,917,417,17017.5,1
109,3,917,155,5362.41,1
151,5,917,331,2148.44,1
139,4,917,70,1901.47,1
197,5,917,254,4262.23,1
130,5,917,245,4507.96,1
2,3,917,463,1668.94,1
131,3,917,326,9628.82,1
200,5,917,318,10631.74,1
85,3,917,58,13282.6,1
119,5,917,74,6850.11,1
9,3,917,72,13083.56,1
38,5,917,139,3434.05,1
7,5,917,431,7232.49,1
65,3,917,311,4416.36,1
123,5,917,183,9786.13,1
163,4,917,77,7949.62,1
125,3,917,113,6151.17,1
32,7,917,179,4685.89,1
49,7,917,452,5494.44,1
129,8,917,487,2563.54,1
157,7,917,47,5212.74,1
113,6,917,40,3485.08,1
105,8,917,443,4312.41,1
81,8,917,502,2085.85,1
80,6,917,494,6300.52,1
194,6,917,450,17772.11,1
21,8,917,216,32140.55,1
170,7,917,421,1501.57,1
177,8,917,49,2693.82,1
50,8,917,158,4895.71,1
158,7,917,105,10828.52,1
107,8,917,39,12459.79,1
93,7,917,248,4714.7,1
134,8,917,143,4112.61,1
108,7,917,8,5846.38,1
51,7,917,414,19858.51,1
86,7,917,198,9471.15,1
77,8,917,266,4478.94,1
83,8,917,193,2054.45,1
63,7,917,493,1611.95,1
31,8,917,3,10845.54,1
180,8,917,431,9388.55,1
44,8,917,24,11039.32,1
68,8,917,194,8647.36,1
187,8,917,43,1919.34,1
193,7,917,210,47140.17,1
1,6,917,80,24016.37,1
95,7,917,181,1503.93,1
127,8,917,54,9377.5,1
27,8,917,76,1964.01,1
117,8,917,429,14711.11,1
164,6,917,169,2797.97,1
142,8,917,458,7065.11,1
145,6,917,259,2018.86,1
186,7,917,422,4534.61,1
14,7,917,173,4179.6,1
126,8,917,447,9045.12,1
132,8,917,171,23183.39,1
72,8,917,44,5516.3,1
54,6,917,99,11842.55,1
102,7,917,256,2085.17,1
191,6,917,27,10975.3,1
41,6,917,20,9126.75,1
136,8,917,244,1934.41,1
98,6,917,30,9236.3,1
143,7,917,500,7940.47,1
144,7,917,246,9404.21,1
147,2,948,64,1559.94,1
124,2,948,329,8102.77,1
175,1,948,328,2532.51,1
171,1,948,245,7882.7,1
148,2,948,65,4404.59,1
5,2,948,112,2226.66,1
128,1,948,341,6157.04,1
82,2,948,43,1585.51,1
28,1,948,253,1594.02,1
46,1,948,390,9880.16,1
91,2,948,233,10931.47,1
176,2,948,241,2005.49,1
172,1,948,351,14218.28,1
155,1,948,121,2002.57,1
19,2,948,223,1778.26,1
94,1,948,394,2505.1,1
26,2,948,350,9162.46,1
55,2,948,313,3215.53,1
29,1,948,62,4128.44,1
181,1,948,249,11082.75,1
118,1,948,169,1741.33,1
174,1,948,183,14734.1,1
141,1,948,63,10162.84,1
188,1,948,386,14995.02,1
112,2,948,419,4320.96,1
34,1,948,16,1633.22,1
69,1,948,68,4256.5,1
62,1,948,422,5297.77,1
190,2,948,254,4083.85,1
17,2,948,2,5161.85,1
10,2,948,395,5545.2,1
199,2,948,116,4703.6,1
76,1,948,383,4875.68,1
106,2,948,234,9611.98,1
179,1,948,12,21059.63,1
111,2,948,396,10078.44,1
43,1,948,74,10589.74,1
173,2,948,53,6579.73,1
183,2,948,240,23969.94,1
53,2,948,229,3635.55,1
42,1,948,177,12777.09,1
116,2,948,343,5859.58,1
30,2,948,408,17965.17,1
66,1,948,115,3051.27,1
35,2,948,412,1793.43,1
195,2,948,306,14363.61,1
104,2,948,36,14184.62,1
73,1,948,163,2068.1,1
48,1,948,270,14992.14,1
33,1,948,27,9169.9,1
135,5,948,94,1797.28,1
184,3,948,69,10199.72,1
196,3,948,125,4478.12,1
78,5,948,427,1818.43,1
20,5,948,10,1997.42,1
88,3,948,87,11291.45,1
39,3,948,52,4182.55,1
22,3,948,176,4171.08,1
79,4,948,142,2581.24,1
37,5,948,323,4496.08,1
152,3,948,380,4052.34,1
67,5,948,40,1678.4,1
192,3,948,324,19049.82,1
97,3,948,137,7795.87,1
120,5,948,303,9841.55,1
122,4,948,328,1580.93,1
74,4,948,334,1984.86,1
137,4,948,17,12079.93,1
4,5,948,3,10498.14,1
110,3,948,422,10081.19,1
160,4,948,54,12717.71,1
40,4,948,473,6637.9,1
121,3,948,181,1707.51,1
149,5,948,171,17351.46,1
90,5,948,11,8180.52,1
189,5,948,416,6686.45,1
36,3,948,13,3334.71,1
156,3,948,419,5960.95,1
11,3,948,8,6907.06,1
89,3,948,149,7338.25,1
185,3,948,146,5560.16,1
169,3,948,471,10260.88,1
15,3,948,335,4543.46,1
168,5,948,252,14688.97,1
56,4,948,414,11613.92,1
198,3,948,80,4695.24,1
59,5,948,50,5383.27,1
6,5,948,44,5171.52,1
178,4,948,330,26470.39,1
64,5,948,257,4420.97,1
146,5,948,479,8654.24,1
58,4,948,248,11131.02,1
140,3,948,417,17017.5,1
109,3,948,155,5362.41,1
151,5,948,331,2148.44,1
139,4,948,70,1901.47,1
197,5,948,254,4262.23,1
130,5,948,245,4507.96,1
2,3,948,463,1668.94,1
131,3,948,326,9628.82,1
200,5,948,318,10631.74,1
85,3,948,58,13282.6,1
119,5,948,74,6850.11,1
9,3,948,72,13083.56,1
38,5,948,139,3434.05,1
7,5,948,431,7232.49,1
65,3,948,311,4416.36,1
123,5,948,183,9786.13,1
163,4,948,77,7949.62,1
125,3,948,113,6151.17,1
32,7,948,179,4685.89,1
49,7,948,452,5494.44,1
129,8,948,487,2563.54,1
157,7,948,47,5212.74,1
113,6,948,40,3485.08,1
105,8,948,443,4312.41,1
81,8,948,502,2085.85,1
80,6,948,494,6300.52,1
194,6,948,450,17772.11,1
21,8,948,216,32140.55,1
170,7,948,421,1501.57,1
177,8,948,49,2693.82,1
50,8,948,158,4895.71,1
158,7,948,105,10828.52,1
107,8,948,39,12459.79,1
93,7,948,248,4714.7,1
134,8,948,143,4112.61,1
108,7,948,8,5846.38,1
51,7,948,414,19858.51,1
86,7,948,198,9471.15,1
77,8,948,266,4478.94,1
83,8,948,193,2054.45,1
63,7,948,493,1611.95,1
31,8,948,3,10845.54,1
180,8,948,431,9388.55,1
44,8,948,24,11039.32,1
68,8,948,194,8647.36,1
187,8,948,43,1919.34,1
193,7,948,210,47140.17,1
1,6,948,80,24016.37,1
95,7,948,181,1503.93,1
127,8,948,54,9377.5,1
27,8,948,76,1964.01,1
117,8,948,429,14711.11,1
164,6,948,169,2797.97,1
142,8,948,458,7065.11,1
145,6,948,259,2018.86,1
186,7,948,422,4534.61,1
14,7,948,173,4179.6,1
126,8,948,447,9045.12,1
132,8,948,171,23183.39,1
72,8,948,44,5516.3,1
54,6,948,99,11842.55,1
102,7,948,256,2085.17,1
191,6,948,27,10975.3,1
41,6,948,20,9126.75,1
136,8,948,244,1934.41,1
98,6,948,30,9236.3,1
143,7,948,500,7940.47,1
144,7,948,246,9404.21,1
147,2,979,64,1559.94,1
124,2,979,329,8102.77,1
175,1,979,328,2532.51,1
171,1,979,245,7882.7,1
148,2,979,65,4404.59,1
5,2,979,112,2226.66,1
128,1,979,341,6157.04,1
82,2,979,43,1585.51,1
28,1,979,253,1594.02,1
46,1,979,390,9880.16,1
91,2,979,233,10931.47,1
176,2,979,241,2005.49,1
172,1,979,351,14218.28,1
155,1,979,121,2002.57,1
19,2,979,223,1778.26,1
94,1,979,394,2505.1,1
26,2,979,350,9162.46,1
55,2,979,313,3215.53,1
29,1,979,62,4128.44,1
181,1,979,249,11082.75,1
118,1,979,169,1741.33,1
174,1,979,183,14734.1,1
141,1,979,63,10162.84,1
188,1,979,386,14995.02,1
112,2,979,419,4320.96,1
34,1,979,16,1633.22,1
69,1,979,68,4256.5,1
62,1,979,422,5297.77,1
190,2,979,254,4083.85,1
17,2,979,2,5161.85,1
10,2,979,395,5545.2,1
199,2,979,116,4703.6,1
76,1,979,383,4875.68,1
106,2,979,234,9611.98,1
179,1,979,12,21059.63,1
111,2,979,396,10078.44,1
43,1,979,74,10589.74,1
173,2,979,53,6579.73,1
183,2,979,240,23969.94,1
53,2,979,229,3635.55,1
42,1,979,177,12777.09,1
116,2,979,343,5859.58,1
30,2,979,408,17965.17,1
66,1,979,115,3051.27,1
35,2,979,412,1793.43,1
195,2,979,306,14363.61,1
104,2,979,36,14184.62,1
73,1,979,163,2068.1,1
48,1,979,270,14992.14,1
33,1,979,27,9169.9,1
135,5,979,94,1797.28,1
184,3,979,69,10199.72,1
196,3,979,125,4478.12,1
78,5,979,427,1818.43,1
20,5,979,10,1997.42,1
88,3,979,87,11291.45,1
39,3,979,52,4182.55,1
22,3,979,176,4171.08,1
79,4,979,142,2581.24,1
37,5,979,323,4496.08,1
152,3,979,380,4052.34,1
67,5,979,40,1678.4,1
192,3,979,324,19049.82,1
97,3,979,137,7795.87,1
120,5,979,303,9841.55,1
122,4,979,328,1580.93,1
74,4,979,334,1984.86,1
137,4,979,17,12079.93,1
4,5,979,3,10498.14,1
110,3,979,422,10081.19,1
160,4,979,54,12717.71,1
40,4,979,473,6637.9,1
121,3,979,181,1707.51,1
149,5,979,171,17351.46,1
90,5,979,11,8180.52,1
189,5,979,416,6686.45,1
36,3,979,13,3334.71,1
156,3,979,419,5960.95,1
11,3,979,8,6907.06,1
89,3,979,149,7338.25,1
185,3,979,146,5560.16,1
169,3,979,471,10260.88,1
15,3,979,335,4543.46,1
168,5,979,252,14688.97,1
56,4,979,414,11613.92,1
198,3,979,80,4695.24,1
59,5,979,50,5383.27,1
6,5,979,44,5171.52,1
178,4,979,330,26470.39,1
64,5,979,257,4420.97,1
146,5,979,479,8654.24,1
58,4,979,248,11131.02,1
140,3,979,417,17017.5,1
109,3,979,155,5362.41,1
151,5,979,331,2148.44,1
139,4,979,70,1901.47,1
197,5,979,254,4262.23,1
130,5,979,245,4507.96,1
2,3,979,463,1668.94,1
131,3,979,326,9628.82,1
200,5,979,318,10631.74,1
85,3,979,58,13282.6,1
119,5,979,74,6850.11,1
9,3,979,72,13083.56,1
38,5,979,139,3434.05,1
7,5,979,431,7232.49,1
65,3,979,311,4416.36,1
123,5,979,183,9786.13,1
163,4,979,77,7949.62,1
125,3,979,113,6151.17,1
32,7,979,179,4685.89,1
49,7,979,452,5494.44,1
129,8,979,487,2563.54,1
157,7,979,47,5212.74,1
113,6,979,40,3485.08,1
105,8,979,443,4312.41,1
81,8,979,502,2085.85,1
80,6,979,494,6300.52,1
194,6,979,450,17772.11,1
21,8,979,216,32140.55,1
170,7,979,421,1501.57,1
177,8,979,49,2693.82,1
50,8,979,158,4895.71,1
158,7,979,105,10828.52,1
107,8,979,39,12459.79,1
93,7,979,248,4714.7,1
134,8,979,143,4112.61,1
108,7,979,8,5846.38,1
51,7,979,414,19858.51,1
86,7,979,198,9471.15,1
77,8,979,266,4478.94,1
83,8,979,193,2054.45,1
63,7,979,493,1611.95,1
31,8,979,3,10845.54,1
180,8,979,431,9388.55,1
44,8,979,24,11039.32,1
68,8,979,194,8647.36,1
187,8,979,43,1919.34,1
193,7,979,210,47140.17,1
1,6,979,80,24016.37,1
95,7,979,181,1503.93,1
127,8,979,54,9377.5,1
27,8,979,76,1964.01,1
117,8,979,429,14711.11,1
164,6,979,169,2797.97,1
142,8,979,458,7065.11,1
145,6,979,259,2018.86,1
186,7,979,422,4534.61,1
14,7,979,173,4179.6,1
126,8,979,447,9045.12,1
132,8,979,171,23183.39,1
72,8,979,44,5516.3,1
54,6,979,99,11842.55,1
102,7,979,256,2085.17,1
191,6,979,27,10975.3,1
41,6,979,20,9126.75,1
136,8,979,244,1934.41,1
98,6,979,30,9236.3,1
143,7,979,500,7940.47,1
144,7,979,246,9404.21,1
147,2,1009,64,1559.94,1
124,2,1009,329,8102.77,1
175,1,1009,328,2532.51,1
171,1,1009,245,7882.7,1
148,2,1009,65,4404.59,1
5,2,1009,112,2226.66,1
128,1,1009,341,6157.04,1
82,2,1009,43,1585.51,1
28,1,1009,253,1594.02,1
46,1,1009,390,9880.16,1
91,2,1009,233,10931.47,1
176,2,1009,241,2005.49,1
172,1,1009,351,14218.28,1
155,1,1009,121,2002.57,1
19,2,1009,223,1778.26,1
94,1,1009,394,2505.1,1
26,2,1009,350,9162.46,1
55,2,1009,313,3215.53,1
29,1,1009,62,4128.44,1
181,1,1009,249,11082.75,1
118,1,1009,169,1741.33,1
174,1,1009,183,14734.1,1
141,1,1009,63,10162.84,1
188,1,1009,386,14995.02,1
112,2,1009,419,4320.96,1
34,1,1009,16,1633.22,1
69,1,1009,68,4256.5,1
62,1,1009,422,5297.77,1
190,2,1009,254,4083.85,1
17,2,1009,2,5161.85,1
10,2,1009,395,5545.2,1
199,2,1009,116,4703.6,1
76,1,1009,383,4875.68,1
106,2,1009,234,9611.98,1
179,1,1009,12,21059.63,1
111,2,1009,396,10078.44,1
43,1,1009,74,10589.74,1
173,2,1009,53,6579.73,1
183,2,1009,240,23969.94,1
53,2,1009,229,3635.55,1
42,1,1009,177,12777.09,1
116,2,1009,343,5859.58,1
30,2,1009,408,17965.17,1
66,1,1009,115,3051.27,1
35,2,1009,412,1793.43,1
195,2,1009,306,14363.61,1
104,2,1009,36,14184.62,1
73,1,1009,163,2068.1,1
48,1,1009,270,14992.14,1
33,1,1009,27,9169.9,1
135,5,1009,94,1797.28,1
184,3,1009,69,10199.72,1
196,3,1009,125,4478.12,1
78,5,1009,427,1818.43,1
20,5,1009,10,1997.42,1
88,3,1009,87,11291.45,1
39,3,1009,52,4182.55,1
22,3,1009,176,4171.08,1
79,4,1009,142,2581.24,1
37,5,1009,323,4496.08,1
152,3,1009,380,4052.34,1
67,5,1009,40,1678.4,1
192,3,1009,324,19049.82,1
97,3,1009,137,7795.87,1
120,5,1009,303,9841.55,1
122,4,1009,328,1580.93,1
74,4,1009,334,1984.86,1
137,4,1009,17,12079.93,1
4,5,1009,3,10498.14,1
110,3,1009,422,10081.19,1
160,4,1009,54,12717.71,1
40,4,1009,473,6637.9,1
121,3,1009,181,1707.51,1
149,5,1009,171,17351.46,1
90,5,1009,11,8180.52,1
189,5,1009,416,6686.45,1
36,3,1009,13,3334.71,1
156,3,1009,419,5960.95,1
11,3,1009,8,6907.06,1
89,3,1009,149,7338.25,1
185,3,1009,146,5560.16,1
169,3,1009,471,10260.88,1
15,3,1009,335,4543.46,1
168,5,1009,252,14688.97,1
56,4,1009,414,11613.92,1
198,3,1009,80,4695.24,1
59,5,1009,50,5383.27,1
6,5,1009,44,5171.52,1
178,4,1009,330,26470.39,1
64,5,1009,257,4420.97,1
146,5,1009,479,8654.24,1
58,4,1009,248,11131.02,1
140,3,1009,417,17017.5,1
109,3,1009,155,5362.41,1
151,5,1009,331,2148.44,1
139,4,1009,70,1901.47,1
197,5,1009,254,4262.23,1
130,5,1009,245,4507.96,1
2,3,1009,463,1668.94,1
131,3,1009,326,9628.82,1
200,5,1009,318,10631.74,1
85,3,1009,58,13282.6,1
119,5,1009,74,6850.11,1
9,3,1009,72,13083.56,1
38,5,1009,139,3434.05,1
7,5,1009,431,7232.49,1
65,3,1009,311,4416.36,1
123,5,1009,183,9786.13,1
163,4,1009,77,7949.62,1
125,3,1009,113,6151.17,1
32,7,1009,179,4685.89,1
49,7,1009,452,5494.44,1
129,8,1009,487,2563.54,1
157,7,1009,47,5212.74,1
113,6,1009,40,3485.08,1
105,8,1009,443,4312.41,1
81,8,1009,502,2085.85,1
80,6,1009,494,6300.52,1
194,6,1009,450,17772.11,1
21,8,1009,216,32140.55,1
170,7,1009,421,1501.57,1
177,8,1009,49,2693.82,1
50,8,1009,158,4895.71,1
158,7,1009,105,10828.52,1
107,8,1009,39,12459.79,1
93,7,1009,248,4714.7,1
134,8,1009,143,4112.61,1
108,7,1009,8,5846.38,1
51,7,1009,414,19858.51,1
86,7,1009,198,9471.15,1
77,8,1009,266,4478.94,1
83,8,1009,193,2054.45,1
63,7,1009,493,1611.95,1
31,8,1009,3,10845.54,1
180,8,1009,431,9388.55,1
44,8,1009,24,11039.32,1
68,8,1009,194,8647.36,1
187,8,1009,43,1919.34,1
193,7,1009,210,47140.17,1
1,6,1009,80,24016.37,1
95,7,1009,181,1503.93,1
127,8,1009,54,9377.5,1
27,8,1009,76,1964.01,1
117,8,1009,429,14711.11,1
164,6,1009,169,2797.97,1
142,8,1009,458,7065.11,1
145,6,1009,259,2018.86,1
186,7,1009,422,4534.61,1
14,7,1009,173,4179.6,1
126,8,1009,447,9045.12,1
132,8,1009,171,23183.39,1
72,8,1009,44,5516.3,1
54,6,1009,99,11842.55,1
102,7,1009,256,2085.17,1
191,6,1009,27,10975.3,1
41,6,1009,20,9126.75,1
136,8,1009,244,1934.41,1
98,6,1009,30,9236.3,1
143,7,1009,500,7940.47,1
144,7,1009,246,9404.21,1
147,2,1040,64,1559.94,1
124,2,1040,329,8102.77,1
175,1,1040,328,2532.51,1
171,1,1040,245,7882.7,1
148,2,1040,65,4404.59,1
5,2,1040,112,2226.66,1
128,1,1040,341,6157.04,1
82,2,1040,43,1585.51,1
28,1,1040,253,1594.02,1
46,1,1040,390,9880.16,1
91,2,1040,233,10931.47,1
176,2,1040,241,2005.49,1
172,1,1040,351,14218.28,1
155,1,1040,121,2002.57,1
19,2,1040,223,1778.26,1
94,1,1040,394,2505.1,1
26,2,1040,350,9162.46,1
55,2,1040,313,3215.53,1
29,1,1040,62,4128.44,1
181,1,1040,249,11082.75,1
118,1,1040,169,1741.33,1
174,1,1040,183,14734.1,1
141,1,1040,63,10162.84,1
188,1,1040,386,14995.02,1
112,2,1040,419,4320.96,1
34,1,1040,16,1633.22,1
69,1,1040,68,4256.5,1
62,1,1040,422,5297.77,1
190,2,1040,254,4083.85,1
17,2,1040,2,5161.85,1
10,2,1040,395,5545.2,1
199,2,1040,116,4703.6,1
76,1,1040,383,4875.68,1
106,2,1040,234,9611.98,1
179,1,1040,12,21059.63,1
111,2,1040,396,10078.44,1
43,1,1040,74,10589.74,1
173,2,1040,53,6579.73,1
183,2,1040,240,23969.94,1
53,2,1040,229,3635.55,1
42,1,1040,177,12777.09,1
116,2,1040,343,5859.58,1
30,2,1040,408,17965.17,1
66,1,1040,115,3051.27,1
35,2,1040,412,1793.43,1
195,2,1040,306,14363.61,1
104,2,1040,36,14184.62,1
73,1,1040,163,2068.1,1
48,1,1040,270,14992.14,1
33,1,1040,27,9169.9,1
135,5,1040,94,1797.28,1
184,3,1040,69,10199.72,1
196,3,1040,125,4478.12,1
78,5,1040,427,1818.43,1
20,5,1040,10,1997.42,1
88,3,1040,87,11291.45,1
39,3,1040,52,4182.55,1
22,3,1040,176,4171.08,1
79,4,1040,142,2581.24,1
37,5,1040,323,4496.08,1
152,3,1040,380,4052.34,1
67,5,1040,40,1678.4,1
192,3,1040,324,19049.82,1
97,3,1040,137,7795.87,1
120,5,1040,303,9841.55,1
122,4,1040,328,1580.93,1
74,4,1040,334,1984.86,1
137,4,1040,17,12079.93,1
4,5,1040,3,10498.14,1
110,3,1040,422,10081.19,1
160,4,1040,54,12717.71,1
40,4,1040,473,6637.9,1
121,3,1040,181,1707.51,1
149,5,1040,171,17351.46,1
90,5,1040,11,8180.52,1
189,5,1040,416,6686.45,1
36,3,1040,13,3334.71,1
156,3,1040,419,5960.95,1
11,3,1040,8,6907.06,1
89,3,1040,149,7338.25,1
185,3,1040,146,5560.16,1
169,3,1040,471,10260.88,1
15,3,1040,335,4543.46,1
168,5,1040,252,14688.97,1
56,4,1040,414,11613.92,1
198,3,1040,80,4695.24,1
59,5,1040,50,5383.27,1
6,5,1040,44,5171.52,1
178,4,1040,330,26470.39,1
64,5,1040,257,4420.97,1
146,5,1040,479,8654.24,1
58,4,1040,248,11131.02,1
140,3,1040,417,17017.5,1
109,3,1040,155,5362.41,1
151,5,1040,331,2148.44,1
139,4,1040,70,1901.47,1
197,5,1040,254,4262.23,1
130,5,1040,245,4507.96,1
2,3,1040,463,1668.94,1
131,3,1040,326,9628.82,1
200,5,1040,318,10631.74,1
85,3,1040,58,13282.6,1
119,5,1040,74,6850.11,1
9,3,1040,72,13083.56,1
38,5,1040,139,3434.05,1
7,5,1040,431,7232.49,1
65,3,1040,311,4416.36,1
123,5,1040,183,9786.13,1
163,4,1040,77,7949.62,1
125,3,1040,113,6151.17,1
32,7,1040,179,4685.89,1
49,7,1040,452,5494.44,1
129,8,1040,487,2563.54,1
157,7,1040,47,5212.74,1
113,6,1040,40,3485.08,1
105,8,1040,443,4312.41,1
81,8,1040,502,2085.85,1
80,6,1040,494,6300.52,1
194,6,1040,450,17772.11,1
21,8,1040,216,32140.55,1
170,7,1040,421,1501.57,1
177,8,1040,49,2693.82,1
50,8,1040,158,4895.71,1
158,7,1040,105,10828.52,1
107,8,1040,39,12459.79,1
93,7,1040,248,4714.7,1
134,8,1040,143,4112.61,1
108,7,1040,8,5846.38,1
51,7,1040,414,19858.51,1
86,7,1040,198,9471.15,1
77,8,1040,266,4478.94,1
83,8,1040,193,2054.45,1
63,7,1040,493,1611.95,1
31,8,1040,3,10845.54,1
180,8,1040,431,9388.55,1
44,8,1040,24,11039.32,1
68,8,1040,194,8647.36,1
187,8,1040,43,1919.34,1
193,7,1040,210,47140.17,1
1,6,1040,80,24016.37,1
95,7,1040,181,1503.93,1
127,8,1040,54,9377.5,1
27,8,1040,76,1964.01,1
117,8,1040,429,14711.11,1
164,6,1040,169,2797.97,1
142,8,1040,458,7065.11,1
145,6,1040,259,2018.86,1
186,7,1040,422,4534.61,1
14,7,1040,173,4179.6,1
126,8,1040,447,9045.12,1
132,8,1040,171,23183.39,1
72,8,1040,44,5516.3,1
54,6,1040,99,11842.55,1
102,7,1040,256,2085.17,1
191,6,1040,27,10975.3,1
41,6,1040,20,9126.75,1
136,8,1040,244,1934.41,1
98,6,1040,30,9236.3,1
143,7,1040,500,7940.47,1
144,7,1040,246,9404.21,1
147,2,1070,64,1559.94,1
124,2,1070,329,8102.77,1
175,1,1070,328,2532.51,1
171,1,1070,245,7882.7,1
148,2,1070,65,4404.59,1
5,2,1070,112,2226.66,1
128,1,1070,341,6157.04,1
82,2,1070,43,1585.51,1
28,1,1070,253,1594.02,1
46,1,1070,390,9880.16,1
91,2,1070,233,10931.47,1
176,2,1070,241,2005.49,1
172,1,1070,351,14218.28,1
155,1,1070,121,2002.57,1
19,2,1070,223,1778.26,1
94,1,1070,394,2505.1,1
26,2,1070,350,9162.46,1
55,2,1070,313,3215.53,1
29,1,1070,62,4128.44,1
181,1,1070,249,11082.75,1
118,1,1070,169,1741.33,1
174,1,1070,183,14734.1,1
141,1,1070,63,10162.84,1
188,1,1070,386,14995.02,1
112,2,1070,419,4320.96,1
34,1,1070,16,1633.22,1
69,1,1070,68,4256.5,1
62,1,1070,422,5297.77,1
190,2,1070,254,4083.85,1
17,2,1070,2,5161.85,1
10,2,1070,395,5545.2,1
199,2,1070,116,4703.6,1
76,1,1070,383,4875.68,1
106,2,1070,234,9611.98,1
179,1,1070,12,21059.63,1
111,2,1070,396,10078.44,1
43,1,1070,74,10589.74,1
173,2,1070,53,6579.73,1
183,2,1070,240,23969.94,1
53,2,1070,229,3635.55,1
42,1,1070,177,12777.09,1
116,2,1070,343,5859.58,1
30,2,1070,408,17965.17,1
66,1,1070,115,3051.27,1
35,2,1070,412,1793.43,1
195,2,1070,306,14363.61,1
104,2,1070,36,14184.62,1
73,1,1070,163,2068.1,1
48,1,1070,270,14992.14,1
33,1,1070,27,9169.9,1
135,5,1070,94,1797.28,1
184,3,1070,69,10199.72,1
196,3,1070,125,4478.12,1
78,5,1070,427,1818.43,1
20,5,1070,10,1997.42,1
88,3,1070,87,11291.45,1
39,3,1070,52,4182.55,1
22,3,1070,176,4171.08,1
79,4,1070,142,2581.24,1
37,5,1070,323,4496.08,1
152,3,1070,380,4052.34,1
67,5,1070,40,1678.4,1
192,3,1070,324,19049.82,1
97,3,1070,137,7795.87,1
120,5,1070,303,9841.55,1
122,4,1070,328,1580.93,1
74,4,1070,334,1984.86,1
137,4,1070,17,12079.93,1
4,5,1070,3,10498.14,1
110,3,1070,422,10081.19,1
160,4,1070,54,12717.71,1
40,4,1070,473,6637.9,1
121,3,1070,181,1707.51,1
149,5,1070,171,17351.46,1
90,5,1070,11,8180.52,1
189,5,1070,416,6686.45,1
36,3,1070,13,3334.71,1
156,3,1070,419,5960.95,1
11,3,1070,8,6907.06,1
89,3,1070,149,7338.25,1
185,3,1070,146,5560.16,1
169,3,1070,471,10260.88,1
15,3,1070,335,4543.46,1
168,5,1070,252,14688.97,1
56,4,1070,414,11613.92,1
198,3,1070,80,4695.24,1
59,5,1070,50,5383.27,1
6,5,1070,44,5171.52,1
178,4,1070,330,26470.39,1
64,5,1070,257,4420.97,1
146,5,1070,479,8654.24,1
58,4,1070,248,11131.02,1
140,3,1070,417,17017.5,1
109,3,1070,155,5362.41,1
151,5,1070,331,2148.44,1
139,4,1070,70,1901.47,1
197,5,1070,254,4262.23,1
130,5,1070,245,4507.96,1
2,3,1070,463,1668.94,1
131,3,1070,326,9628.82,1
200,5,1070,318,10631.74,1
85,3,1070,58,13282.6,1
119,5,1070,74,6850.11,1
9,3,1070,72,13083.56,1
38,5,1070,139,3434.05,1
7,5,1070,431,7232.49,1
65,3,1070,311,4416.36,1
123,5,1070,183,9786.13,1
163,4,1070,77,7949.62,1
125,3,1070,113,6151.17,1
32,7,1070,179,4685.89,1
49,7,1070,452,5494.44,1
129,8,1070,487,2563.54,1
157,7,1070,47,5212.74,1
113,6,1070,40,3485.08,1
